pubKey,chPosition,chSlug,chName,chAbbrev,chNumber,bookSlug,chChurchUri
en_ot_kjv,0,genesis-1,Genesis 1,Gen. 1,1,genesis,/scriptures/ot/gen/1
en_ot_kjv,1,genesis-2,Genesis 2,Gen. 2,2,genesis,/scriptures/ot/gen/2
en_ot_kjv,2,genesis-3,Genesis 3,Gen. 3,3,genesis,/scriptures/ot/gen/3
en_ot_kjv,3,genesis-4,Genesis 4,Gen. 4,4,genesis,/scriptures/ot/gen/4
en_ot_kjv,4,genesis-5,Genesis 5,Gen. 5,5,genesis,/scriptures/ot/gen/5
en_ot_kjv,5,genesis-6,Genesis 6,Gen. 6,6,genesis,/scriptures/ot/gen/6
en_ot_kjv,6,genesis-7,Genesis 7,Gen. 7,7,genesis,/scriptures/ot/gen/7
en_ot_kjv,7,genesis-8,Genesis 8,Gen. 8,8,genesis,/scriptures/ot/gen/8
en_ot_kjv,8,genesis-9,Genesis 9,Gen. 9,9,genesis,/scriptures/ot/gen/9
en_ot_kjv,9,genesis-10,Genesis 10,Gen. 10,10,genesis,/scriptures/ot/gen/10
en_ot_kjv,10,genesis-11,Genesis 11,Gen. 11,11,genesis,/scriptures/ot/gen/11
en_ot_kjv,11,genesis-12,Genesis 12,Gen. 12,12,genesis,/scriptures/ot/gen/12
en_ot_kjv,12,genesis-13,Genesis 13,Gen. 13,13,genesis,/scriptures/ot/gen/13
en_ot_kjv,13,genesis-14,Genesis 14,Gen. 14,14,genesis,/scriptures/ot/gen/14
en_ot_kjv,14,genesis-15,Genesis 15,Gen. 15,15,genesis,/scriptures/ot/gen/15
en_ot_kjv,15,genesis-16,Genesis 16,Gen. 16,16,genesis,/scriptures/ot/gen/16
en_ot_kjv,16,genesis-17,Genesis 17,Gen. 17,17,genesis,/scriptures/ot/gen/17
en_ot_kjv,17,genesis-18,Genesis 18,Gen. 18,18,genesis,/scriptures/ot/gen/18
en_ot_kjv,18,genesis-19,Genesis 19,Gen. 19,19,genesis,/scriptures/ot/gen/19
en_ot_kjv,19,genesis-20,Genesis 20,Gen. 20,20,genesis,/scriptures/ot/gen/20
en_ot_kjv,20,genesis-21,Genesis 21,Gen. 21,21,genesis,/scriptures/ot/gen/21
en_ot_kjv,21,genesis-22,Genesis 22,Gen. 22,22,genesis,/scriptures/ot/gen/22
en_ot_kjv,22,genesis-23,Genesis 23,Gen. 23,23,genesis,/scriptures/ot/gen/23
en_ot_kjv,23,genesis-24,Genesis 24,Gen. 24,24,genesis,/scriptures/ot/gen/24
en_ot_kjv,24,genesis-25,Genesis 25,Gen. 25,25,genesis,/scriptures/ot/gen/25
en_ot_kjv,25,genesis-26,Genesis 26,Gen. 26,26,genesis,/scriptures/ot/gen/26
en_ot_kjv,26,genesis-27,Genesis 27,Gen. 27,27,genesis,/scriptures/ot/gen/27
en_ot_kjv,27,genesis-28,Genesis 28,Gen. 28,28,genesis,/scriptures/ot/gen/28
en_ot_kjv,28,genesis-29,Genesis 29,Gen. 29,29,genesis,/scriptures/ot/gen/29
en_ot_kjv,29,genesis-30,Genesis 30,Gen. 30,30,genesis,/scriptures/ot/gen/30
en_ot_kjv,30,genesis-31,Genesis 31,Gen. 31,31,genesis,/scriptures/ot/gen/31
en_ot_kjv,31,genesis-32,Genesis 32,Gen. 32,32,genesis,/scriptures/ot/gen/32
en_ot_kjv,32,genesis-33,Genesis 33,Gen. 33,33,genesis,/scriptures/ot/gen/33
en_ot_kjv,33,genesis-34,Genesis 34,Gen. 34,34,genesis,/scriptures/ot/gen/34
en_ot_kjv,34,genesis-35,Genesis 35,Gen. 35,35,genesis,/scriptures/ot/gen/35
en_ot_kjv,35,genesis-36,Genesis 36,Gen. 36,36,genesis,/scriptures/ot/gen/36
en_ot_kjv,36,genesis-37,Genesis 37,Gen. 37,37,genesis,/scriptures/ot/gen/37
en_ot_kjv,37,genesis-38,Genesis 38,Gen. 38,38,genesis,/scriptures/ot/gen/38
en_ot_kjv,38,genesis-39,Genesis 39,Gen. 39,39,genesis,/scriptures/ot/gen/39
en_ot_kjv,39,genesis-40,Genesis 40,Gen. 40,40,genesis,/scriptures/ot/gen/40
en_ot_kjv,40,genesis-41,Genesis 41,Gen. 41,41,genesis,/scriptures/ot/gen/41
en_ot_kjv,41,genesis-42,Genesis 42,Gen. 42,42,genesis,/scriptures/ot/gen/42
en_ot_kjv,42,genesis-43,Genesis 43,Gen. 43,43,genesis,/scriptures/ot/gen/43
en_ot_kjv,43,genesis-44,Genesis 44,Gen. 44,44,genesis,/scriptures/ot/gen/44
en_ot_kjv,44,genesis-45,Genesis 45,Gen. 45,45,genesis,/scriptures/ot/gen/45
en_ot_kjv,45,genesis-46,Genesis 46,Gen. 46,46,genesis,/scriptures/ot/gen/46
en_ot_kjv,46,genesis-47,Genesis 47,Gen. 47,47,genesis,/scriptures/ot/gen/47
en_ot_kjv,47,genesis-48,Genesis 48,Gen. 48,48,genesis,/scriptures/ot/gen/48
en_ot_kjv,48,genesis-49,Genesis 49,Gen. 49,49,genesis,/scriptures/ot/gen/49
en_ot_kjv,49,genesis-50,Genesis 50,Gen. 50,50,genesis,/scriptures/ot/gen/50
en_ot_kjv,50,exodus-1,Exodus 1,Ex. 1,1,exodus,/scriptures/ot/ex/1
en_ot_kjv,51,exodus-2,Exodus 2,Ex. 2,2,exodus,/scriptures/ot/ex/2
en_ot_kjv,52,exodus-3,Exodus 3,Ex. 3,3,exodus,/scriptures/ot/ex/3
en_ot_kjv,53,exodus-4,Exodus 4,Ex. 4,4,exodus,/scriptures/ot/ex/4
en_ot_kjv,54,exodus-5,Exodus 5,Ex. 5,5,exodus,/scriptures/ot/ex/5
en_ot_kjv,55,exodus-6,Exodus 6,Ex. 6,6,exodus,/scriptures/ot/ex/6
en_ot_kjv,56,exodus-7,Exodus 7,Ex. 7,7,exodus,/scriptures/ot/ex/7
en_ot_kjv,57,exodus-8,Exodus 8,Ex. 8,8,exodus,/scriptures/ot/ex/8
en_ot_kjv,58,exodus-9,Exodus 9,Ex. 9,9,exodus,/scriptures/ot/ex/9
en_ot_kjv,59,exodus-10,Exodus 10,Ex. 10,10,exodus,/scriptures/ot/ex/10
en_ot_kjv,60,exodus-11,Exodus 11,Ex. 11,11,exodus,/scriptures/ot/ex/11
en_ot_kjv,61,exodus-12,Exodus 12,Ex. 12,12,exodus,/scriptures/ot/ex/12
en_ot_kjv,62,exodus-13,Exodus 13,Ex. 13,13,exodus,/scriptures/ot/ex/13
en_ot_kjv,63,exodus-14,Exodus 14,Ex. 14,14,exodus,/scriptures/ot/ex/14
en_ot_kjv,64,exodus-15,Exodus 15,Ex. 15,15,exodus,/scriptures/ot/ex/15
en_ot_kjv,65,exodus-16,Exodus 16,Ex. 16,16,exodus,/scriptures/ot/ex/16
en_ot_kjv,66,exodus-17,Exodus 17,Ex. 17,17,exodus,/scriptures/ot/ex/17
en_ot_kjv,67,exodus-18,Exodus 18,Ex. 18,18,exodus,/scriptures/ot/ex/18
en_ot_kjv,68,exodus-19,Exodus 19,Ex. 19,19,exodus,/scriptures/ot/ex/19
en_ot_kjv,69,exodus-20,Exodus 20,Ex. 20,20,exodus,/scriptures/ot/ex/20
en_ot_kjv,70,exodus-21,Exodus 21,Ex. 21,21,exodus,/scriptures/ot/ex/21
en_ot_kjv,71,exodus-22,Exodus 22,Ex. 22,22,exodus,/scriptures/ot/ex/22
en_ot_kjv,72,exodus-23,Exodus 23,Ex. 23,23,exodus,/scriptures/ot/ex/23
en_ot_kjv,73,exodus-24,Exodus 24,Ex. 24,24,exodus,/scriptures/ot/ex/24
en_ot_kjv,74,exodus-25,Exodus 25,Ex. 25,25,exodus,/scriptures/ot/ex/25
en_ot_kjv,75,exodus-26,Exodus 26,Ex. 26,26,exodus,/scriptures/ot/ex/26
en_ot_kjv,76,exodus-27,Exodus 27,Ex. 27,27,exodus,/scriptures/ot/ex/27
en_ot_kjv,77,exodus-28,Exodus 28,Ex. 28,28,exodus,/scriptures/ot/ex/28
en_ot_kjv,78,exodus-29,Exodus 29,Ex. 29,29,exodus,/scriptures/ot/ex/29
en_ot_kjv,79,exodus-30,Exodus 30,Ex. 30,30,exodus,/scriptures/ot/ex/30
en_ot_kjv,80,exodus-31,Exodus 31,Ex. 31,31,exodus,/scriptures/ot/ex/31
en_ot_kjv,81,exodus-32,Exodus 32,Ex. 32,32,exodus,/scriptures/ot/ex/32
en_ot_kjv,82,exodus-33,Exodus 33,Ex. 33,33,exodus,/scriptures/ot/ex/33
en_ot_kjv,83,exodus-34,Exodus 34,Ex. 34,34,exodus,/scriptures/ot/ex/34
en_ot_kjv,84,exodus-35,Exodus 35,Ex. 35,35,exodus,/scriptures/ot/ex/35
en_ot_kjv,85,exodus-36,Exodus 36,Ex. 36,36,exodus,/scriptures/ot/ex/36
en_ot_kjv,86,exodus-37,Exodus 37,Ex. 37,37,exodus,/scriptures/ot/ex/37
en_ot_kjv,87,exodus-38,Exodus 38,Ex. 38,38,exodus,/scriptures/ot/ex/38
en_ot_kjv,88,exodus-39,Exodus 39,Ex. 39,39,exodus,/scriptures/ot/ex/39
en_ot_kjv,89,exodus-40,Exodus 40,Ex. 40,40,exodus,/scriptures/ot/ex/40
en_ot_kjv,90,leviticus-1,Leviticus 1,Lev. 1,1,leviticus,/scriptures/ot/lev/1
en_ot_kjv,91,leviticus-2,Leviticus 2,Lev. 2,2,leviticus,/scriptures/ot/lev/2
en_ot_kjv,92,leviticus-3,Leviticus 3,Lev. 3,3,leviticus,/scriptures/ot/lev/3
en_ot_kjv,93,leviticus-4,Leviticus 4,Lev. 4,4,leviticus,/scriptures/ot/lev/4
en_ot_kjv,94,leviticus-5,Leviticus 5,Lev. 5,5,leviticus,/scriptures/ot/lev/5
en_ot_kjv,95,leviticus-6,Leviticus 6,Lev. 6,6,leviticus,/scriptures/ot/lev/6
en_ot_kjv,96,leviticus-7,Leviticus 7,Lev. 7,7,leviticus,/scriptures/ot/lev/7
en_ot_kjv,97,leviticus-8,Leviticus 8,Lev. 8,8,leviticus,/scriptures/ot/lev/8
en_ot_kjv,98,leviticus-9,Leviticus 9,Lev. 9,9,leviticus,/scriptures/ot/lev/9
en_ot_kjv,99,leviticus-10,Leviticus 10,Lev. 10,10,leviticus,/scriptures/ot/lev/10
en_ot_kjv,100,leviticus-11,Leviticus 11,Lev. 11,11,leviticus,/scriptures/ot/lev/11
en_ot_kjv,101,leviticus-12,Leviticus 12,Lev. 12,12,leviticus,/scriptures/ot/lev/12
en_ot_kjv,102,leviticus-13,Leviticus 13,Lev. 13,13,leviticus,/scriptures/ot/lev/13
en_ot_kjv,103,leviticus-14,Leviticus 14,Lev. 14,14,leviticus,/scriptures/ot/lev/14
en_ot_kjv,104,leviticus-15,Leviticus 15,Lev. 15,15,leviticus,/scriptures/ot/lev/15
en_ot_kjv,105,leviticus-16,Leviticus 16,Lev. 16,16,leviticus,/scriptures/ot/lev/16
en_ot_kjv,106,leviticus-17,Leviticus 17,Lev. 17,17,leviticus,/scriptures/ot/lev/17
en_ot_kjv,107,leviticus-18,Leviticus 18,Lev. 18,18,leviticus,/scriptures/ot/lev/18
en_ot_kjv,108,leviticus-19,Leviticus 19,Lev. 19,19,leviticus,/scriptures/ot/lev/19
en_ot_kjv,109,leviticus-20,Leviticus 20,Lev. 20,20,leviticus,/scriptures/ot/lev/20
en_ot_kjv,110,leviticus-21,Leviticus 21,Lev. 21,21,leviticus,/scriptures/ot/lev/21
en_ot_kjv,111,leviticus-22,Leviticus 22,Lev. 22,22,leviticus,/scriptures/ot/lev/22
en_ot_kjv,112,leviticus-23,Leviticus 23,Lev. 23,23,leviticus,/scriptures/ot/lev/23
